lag_seconds,r,p_value,n
-34200,-0.77837826025853,0.0,8295
-33300,-0.7763768694609708,0.0,8298
-32400,-0.7750379473588614,0.0,8301
-31500,-0.7739958358678318,0.0,8304
-30600,-0.7725649350496124,0.0,8307
-29700,-0.7706905773995423,0.0,8310
-28800,-0.7688687284119166,0.0,8313
-27900,-0.7676047906182939,0.0,8316
-27000,-0.7670055980517915,0.0,8319
-26100,-0.7663889965649043,0.0,8322
-25200,-0.765936791619264,0.0,8325
-24300,-0.7656668468929377,0.0,8328
-23400,-0.7652781987657653,0.0,8331
-22500,-0.7654238462452979,0.0,8334
-21600,-0.7663773536940613,0.0,8337
-20700,-0.7678631086640878,0.0,8340
-19800,-0.7691593436433121,0.0,8343
-18900,-0.7700741506683817,0.0,8346
-18000,-0.77063777682472,0.0,8349
-17100,-0.7718780421518965,0.0,8352
-16200,-0.7733482210588858,0.0,8355
-15300,-0.7748226312776079,0.0,8358
-14400,-0.7764410913329495,0.0,8361
-13500,-0.7778530188088489,0.0,8364
-12600,-0.7787136488377067,0.0,8367
-11700,-0.7798500644265101,0.0,8370
-10800,-0.7815467939395386,0.0,8373
-9900,-0.7828147269531441,0.0,8376
-9000,-0.7831173853297259,0.0,8379
-8100,-0.782248553605042,0.0,8382
-7200,-0.7802015274972116,0.0,8385
-6300,-0.779263789722522,0.0,8388
-5400,-0.7792568095203372,0.0,8391
-4500,-0.7794921249313076,0.0,8394
-3600,-0.7798693746731058,0.0,8397
-2700,-0.7800850102433906,0.0,8400
-1800,-0.779512524837893,0.0,8403
-900,-0.7788291863780982,0.0,8406
0,-0.7797247960540772,0.0,8409
900,-0.781632046068232,0.0,8406
1800,-0.7831279382153544,0.0,8403
2700,-0.7842282138307249,0.0,8400
3600,-0.7843929500273779,0.0,8397
4500,-0.7850900851911149,0.0,8394
5400,-0.7871447200010411,0.0,8391
6300,-0.7892849452026841,0.0,8388
7200,-0.7894978372048258,0.0,8385
8100,-0.7892855648984766,0.0,8382
9000,-0.7901658774773428,0.0,8379
9900,-0.7928246686957281,0.0,8376
10800,-0.7944019231649669,0.0,8373
11700,-0.7961612656327701,0.0,8370
12600,-0.7965779668866617,0.0,8367
13500,-0.7961776962320626,0.0,8364
14400,-0.7972332223809503,0.0,8361
15300,-0.8014602357913959,0.0,8358
16200,-0.8039099694723655,0.0,8355
17100,-0.8048029227111825,0.0,8352
18000,-0.8050279186806003,0.0,8349
18900,-0.8045450966122824,0.0,8346
19800,-0.8051219956023082,0.0,8343
20700,-0.8109628439925806,0.0,8340
21600,-0.8130316931518291,0.0,8337
22500,-0.8126580029513828,0.0,8334
23400,-0.8151808141559166,0.0,8331
24300,-0.8193642516720723,0.0,8328
25200,-0.8227877319335408,0.0,8325
26100,-0.8225980431809483,0.0,8322
27000,-0.823631529567252,0.0,8319
27900,-0.8245827311946641,0.0,8316
28800,-0.8252688176212799,0.0,8313
29700,-0.8259872017824371,0.0,8310
30600,-0.8274565194516,0.0,8307
31500,-0.8293358173009883,0.0,8304
32400,-0.8280444092013736,0.0,8301
33300,-0.8263242596760667,0.0,8298
34200,-0.8243423942244024,0.0,8295
35100,-0.8215768021644245,0.0,8292
36000,-0.8181374388997974,0.0,8289
36900,-0.8187234202829707,0.0,8286
37800,-0.8223988581141822,0.0,8283
38700,-0.8211390058802158,0.0,8280
39600,-0.8203108463267488,0.0,8277
40500,-0.8207154839254062,0.0,8274
41400,-0.8228678794366512,0.0,8271
42300,-0.8273035248166648,0.0,8268
43200,-0.8340801993564072,0.0,8265
44100,-0.8399296113952219,0.0,8262
45000,-0.8396426733402611,0.0,8259
45900,-0.8375906888555816,0.0,8256
46800,-0.8355800817590144,0.0,8253
47700,-0.8343531165607454,0.0,8250
48600,-0.8337792065710046,0.0,8247
49500,-0.831431620896292,0.0,8244
50400,-0.8288887425885356,0.0,8241
51300,-0.8266630282806087,0.0,8238
52200,-0.8245470681175242,0.0,8235
53100,-0.8225610369504585,0.0,8232
54000,-0.8213290575191527,0.0,8229
54900,-0.819499405704787,0.0,8226
55800,-0.8175882766793766,0.0,8223
56700,-0.8155781292913661,0.0,8220
57600,-0.8132251187492956,0.0,8217
58500,-0.8106779343408972,0.0,8214
59400,-0.808081286516759,0.0,8211
60300,-0.8053837470259676,0.0,8208
61200,-0.80269017403058,0.0,8205
62100,-0.8002683434738768,0.0,8202
63000,-0.7983840675100498,0.0,8199
63900,-0.7971176091729005,0.0,8196
64800,-0.7969744221479069,0.0,8193
65700,-0.7968080708251581,0.0,8190
66600,-0.7967314428332756,0.0,8187
67500,-0.7968903726267735,0.0,8184
68400,-0.7970770765678169,0.0,8181
69300,-0.7973599127501623,0.0,8178
70200,-0.7976972556171562,0.0,8175
71100,-0.7982070442506692,0.0,8172
72000,-0.7988482495843591,0.0,8169
72900,-0.7995235019714839,0.0,8166
73800,-0.7998362200450096,0.0,8163
74700,-0.7998792393155472,0.0,8160
75600,-0.7995930710435138,0.0,8157
76500,-0.7992749025981206,0.0,8154
77400,-0.7990847796264261,0.0,8151
78300,-0.7995277983871527,0.0,8148
79200,-0.800142206095621,0.0,8145
80100,-0.8008479910095323,0.0,8142
81000,-0.801429476216898,0.0,8139
81900,-0.8013986637844103,0.0,8136
82800,-0.8013416018622673,0.0,8133
83700,-0.8016668204144816,0.0,8130
84600,-0.8026336118794252,0.0,8127
85500,-0.8042260486924502,0.0,8124
86400,-0.806682531046057,0.0,8121
